District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
243   2164   COWLIN AV   Front   2164   COWLIN AV       MEXICAN FAN PALM         Washingtonia robusta               34.00751449    -118.162597
243   2164   COWLIN AV   Front   2164   COWLIN AV       VACANT SITE              Vacant site                        34.00748005   -118.1626594
243   2171   COWLIN AV   Front   2171   COWLIN AV       INDIAN LAUREL FIG        Ficus microcarpa 'Nitida'          34.00752756   -118.1628179
243   2171   COWLIN AV   Front   2171   COWLIN AV       INDIAN LAUREL FIG        Ficus microcarpa 'Nitida'          34.00747407   -118.1629193
243   2171   COWLIN AV   Side    5081   FAIR ST         CAMPHOR TREE             Cinnamomum camphora                34.00758254   -118.1631057
243   2171   COWLIN AV   Side    5081   FAIR ST         BRAZILIAN PEPPER         Schinus terebinthifolius            34.0074769   -118.1630148
243   2172   COWLIN AV   Front   2172   COWLIN AV       BRISBANE BOX             Lophostemon confertus              34.00738005   -118.1628085
243   2172   COWLIN AV   Side    5101   FAIR ST         VACANT SITE              Vacant site                        34.00724831   -118.1627809
243   2172   COWLIN AV   Side    5101   FAIR ST         VACANT SITE              Vacant site                        34.00720696   -118.1627322
243   2180   COWLIN AV   Front   2180   COWLIN AV       CHITALPA                 Chitalpa tashkentensis             34.00720868   -118.1630575
243   2180   COWLIN AV   Side    5100   FAIR ST         CANARY ISLAND PINE       Pinus canariensis                  34.00724418   -118.1629574
243   2180   COWLIN AV   Side    5100   FAIR ST         CANARY ISLAND PINE       Pinus canariensis                  34.00708686   -118.1628129
243   2181   COWLIN AV   Front   2181   COWLIN AV       AUSTRALIAN WILLOW        Geijera parviflora                 34.00730368   -118.1631627
243   2181   COWLIN AV   Side    5080   FAIR ST         CAMPHOR TREE             Cinnamomum camphora                34.00753655   -118.1632318
243   2186   COWLIN AV   Front   2186   COWLIN AV       CHITALPA                 Chitalpa tashkentensis             34.00710591   -118.1632166
243   2187   COWLIN AV   Front   2187   COWLIN AV       STRAWBERRY TREE          Arbutus unedo                      34.00722259   -118.1632817
243   2190   COWLIN AV   Front   2190   COWLIN AV       CHITALPA                 Chitalpa tashkentensis             34.00704528   -118.1633078
243   2191   COWLIN AV   Front   2191   COWLIN AV       CRAPE MYRTLE             Lagerstroemia indica               34.00713893   -118.1634143
243   2197   COWLIN AV   Side    5081   GAFFORD ST      VACANT SITE              Vacant site                        34.00707635   -118.1637172
243   2200   COWLIN AV   Front   2200   COWLIN AV       CHITALPA                 Chitalpa tashkentensis             34.00676747    -118.163737
243   2200   COWLIN AV   Side    5100   GAFFORD ST      MAIDENHAIR TREE          Ginkgo biloba                      34.00683138   -118.1636551
243   2200   COWLIN AV   Side    5100   GAFFORD ST   MAIDENHAIR TREE         Ginkgo biloba               34.00663577    -118.1634504
243   2203   COWLIN AV   Front   2203   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00684338    -118.1638467
243   2203   COWLIN AV   Side    5080   GAFFORD ST   AUSTRALIAN WILLOW       Geijera parviflora          34.00708288       -118.1639
243   2206   COWLIN AV   Front   2206   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00669235    -118.1638329
243   2207   COWLIN AV   Front   2207   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00679712    -118.1639443
243   2208   COWLIN AV   Front   2208   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00665317    -118.1638924
243   2210   COWLIN AV   Front   2210   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00659904    -118.1639689
243   2213   COWLIN AV   Front   2213   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00668167    -118.1640636
243   2218   COWLIN AV   Front   2218   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00650671    -118.1641096
243   2218   COWLIN AV   Side    5101   HARBOR ST    SOUTHERN MAGNOLIA       Magnolia grandiflora         34.0063107    -118.1641074
243   2218   COWLIN AV   Side    5101   HARBOR ST    SOUTHERN MAGNOLIA       Magnolia grandiflora        34.00627086    -118.1640183
243   2219   COWLIN AV   Front   2219   COWLIN AV    HONG KONG ORCHID TREE   Bauhinia blakeana           34.00662499    -118.1641753
243   2219   COWLIN AV   Side    5081   HARBOR ST    BRISBANE BOX            Lophostemon confertus       34.00668711      -118.16445
243   2219   COWLIN AV   Side    5081   HARBOR ST    SOUTHERN MAGNOLIA       Magnolia grandiflora        34.00663187    -118.1643823
243   2219   COWLIN AV   Side    5081   HARBOR ST    PEACH                   Prunus persica              34.00659081    -118.1643488
243   2226   COWLIN AV   Side    5100   HARBOR ST    BRISBANE BOX            Lophostemon confertus       34.00628959    -118.1642424
243   2226   COWLIN AV   Side    5100   HARBOR ST    CARROTWOOD              Cupaniopsis anacardioides   34.00616686    -118.1640992
243   2228   COWLIN AV   Front   2228   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00630314    -118.1644093
243   2229   COWLIN AV   Front   2229   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00639173    -118.1645261
243   2229   COWLIN AV   Side    5080   HARBOR ST    SOUTHERN MAGNOLIA       Magnolia grandiflora          34.006621     -118.164568
243   2234   COWLIN AV   Front   2234   COWLIN AV    BRONZE LOQUAT           Eriobotrya deflexa          34.00619375    -118.1645713
243   2235   COWLIN AV   Front   2235   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00632254    -118.1646156
243   2240   COWLIN AV   Front   2240   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00612744    -118.1646708
243   2241   COWLIN AV   Front   2241   COWLIN AV    ORNAMENTAL PEAR         Pyrus calleryana            34.00622192    -118.1647598
243   2245   COWLIN AV   Front   2245   COWLIN AV    ORNAMENTAL PEAR         Pyrus calleryana             34.0061854    -118.1648406
243   2245   COWLIN AV   Side    5081   QUIGLEY ST   ORNAMENTAL PEAR         Pyrus calleryana            34.00607852    -118.1649563
243   2245   COWLIN AV   Side    5081   QUIGLEY ST   VACANT SITE             Vacant site                      34.0063    -118.165175
243   2246   COWLIN AV   Front   2246   COWLIN AV    CHITALPA                Chitalpa tashkentensis      34.00605755     -118.164772
243   2252   COWLIN AV   Front   2252   COWLIN AV    CRAPE MYRTLE            Lagerstroemia indica        34.00584714    -118.1650898
243   2252   COWLIN AV   Side    5100   QUIGLEY ST   CRAPE MYRTLE            Lagerstroemia indica        34.00582526    -118.1648938
243   2252   COWLIN AV   Side    5100   QUIGLEY ST   CRAPE MYRTLE            Lagerstroemia indica        34.00572611    -118.1647888
243   2255   COWLIN AV   Front   2255   COWLIN AV    VACANT SITE             Vacant site                 34.00597719    -118.1651369
243   2255   COWLIN AV   Front   2255   COWLIN AV    CRAPE MYRTLE            Lagerstroemia indica        34.00592912    -118.1652204
243   2255   COWLIN AV   Side    5080   QUIGLEY ST   STRAWBERRY TREE         Arbutus unedo               34.00609407    -118.1651405
243   2258   COWLIN AV   Front   2258   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica         34.00578843   -118.1651897
243   2260   COWLIN AV   Front   2260   COWLIN AV    CHITALPA            Chitalpa tashkentensis       34.00574833   -118.1652345
243   2261   COWLIN AV   Front   2261   COWLIN AV    CAMPHOR TREE        Cinnamomum camphora          34.00587345   -118.1652944
243   2264   COWLIN AV   Front   2264   COWLIN AV    CHITALPA            Chitalpa tashkentensis       34.00570862    -118.165297
243   2267   COWLIN AV   Front   2267   COWLIN AV    VACANT SITE         Vacant site                  34.00580441   -118.1654102
243   2272   COWLIN AV   Front   2272   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica          34.0056177    -118.165425
243   2272   COWLIN AV   Side    5101   JARDINE ST   VACANT SITE         Vacant site                  34.00545996   -118.1654244
243   2272   COWLIN AV   Side    5101   JARDINE ST   BRAZILIAN PEPPER    Schinus terebinthifolius     34.00535843    -118.165356
243   2301   COWLIN AV   Front   2301   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00547606   -118.1658578
243   2301   COWLIN AV   Side    5080   JARDINE ST   PINK TRUMPET TREE   Handroanthus impetiginosus   34.00571482   -118.1658823
243   2302   COWLIN AV   Front   2302   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00536923   -118.1657914
243   2302   COWLIN AV   Side    5100   JARDINE ST   STRAWBERRY TREE     Arbutus unedo                34.00542223   -118.1656011
243   2302   COWLIN AV   Side    5100   JARDINE ST   STRAWBERRY TREE     Arbutus unedo                34.00535399   -118.1655259
243   2310   COWLIN AV   Front   2310   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00526048    -118.165964
243   2313   COWLIN AV   Front   2313   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00533875   -118.1660756
243   2314   COWLIN AV   Side    5101   KINSIE ST    BRISBANE BOX        Lophostemon confertus        34.00501062   -118.1661307
243   2316   COWLIN AV   Front   2316   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00516255   -118.1660884
243   2319   COWLIN AV   Front   2319   COWLIN AV    CHITALPA            Chitalpa tashkentensis       34.00529125   -118.1661956
243   2319   COWLIN AV   Side    5081   KINSIE ST    CAMPHOR TREE        Cinnamomum camphora          34.00529444   -118.1663982
243   2329   COWLIN AV   Front   2329   COWLIN AV    VACANT SITE         Vacant site                  34.00505206   -118.1664983
243   2329   COWLIN AV   Side    5080   KINSIE ST    CAMPHOR TREE        Cinnamomum camphora          34.00529624   -118.1665778
243   2329   COWLIN AV   Side    5080   KINSIE ST    CAMPHOR TREE        Cinnamomum camphora          34.00520778   -118.1664866
243   2333   COWLIN AV   Front   2333   COWLIN AV    STRAWBERRY TREE     Arbutus unedo                34.00498842   -118.1665978
243   2334   COWLIN AV   Front   2334   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica         34.00485281   -118.1665552
243   2335   COWLIN AV   Front   2335   COWLIN AV    CAMPHOR TREE        Cinnamomum camphora          34.00494938   -118.1666431
243   2337   COWLIN AV   Front   2337   COWLIN AV    AUSTRALIAN WILLOW   Geijera parviflora           34.00488353   -118.1667512
243   2338   COWLIN AV   Front   2338   COWLIN AV    VACANT SITE         Vacant site                   34.0047984   -118.1666235
243   2340   COWLIN AV   Front   2340   COWLIN AV    CHITALPA            Chitalpa tashkentensis       34.00475085   -118.1667178
243   2343   COWLIN AV   Front   2343   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica         34.00483335   -118.1668275
243   2347   COWLIN AV   Front   2347   COWLIN AV    VACANT SITE         Vacant site                  34.00478059   -118.1669102
243   2354   COWLIN AV   Front   2354   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica         34.00450707   -118.1670803
243   2354   COWLIN AV   Side    5100   JILLSON ST   SOUTHERN MAGNOLIA   Magnolia grandiflora         34.00447997   -118.1668802
243   2355   COWLIN AV   Front   2355   COWLIN AV    CHINESE PISTACHE    Pistacia chinensis           34.00466205    -118.167083
243   2358   COWLIN AV   Front   2358   COWLIN AV    CHITALPA            Chitalpa tashkentensis       34.00446684   -118.1671477
243   2359   COWLIN AV    Front   2359   COWLIN AV    STRAWBERRY TREE     Arbutus unedo               34.00455792   -118.1672258
243   2361   COWLIN AV    Front   2361   COWLIN AV    CRAPE MYRTLE        Lagerstroemia indica        34.00452397   -118.1673206
243   2362   COWLIN AV    Front   2362   COWLIN AV    CHITALPA            Chitalpa tashkentensis      34.00441157   -118.1672206
243   2365   COWLIN AV    Front   2365   COWLIN AV    INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   34.00446783   -118.1673731
243   2366   COWLIN AV    Front   2366   COWLIN AV    CHITALPA            Chitalpa tashkentensis      34.00431391   -118.1673668
243   2370   COWLIN AV    Front   2370   COWLIN AV    VACANT SITE         Vacant site                 34.00425988   -118.1674439
243   2370   COWLIN AV    Side    5105   LEONIS ST    CHINESE PISTACHE    Pistacia chinensis          34.00405729   -118.1674131
243   2370   COWLIN AV    Side    5105   LEONIS ST    VACANT SITE         Vacant site                 34.00396765   -118.1673319
243   2373   COWLIN AV    Front   2373   COWLIN AV    STRAWBERRY TREE     Arbutus unedo               34.00435902   -118.1675152
243   2373   COWLIN AV    Side    5051   LEONIS ST    AUSTRALIAN WILLOW   Geijera parviflora          34.00446141   -118.1677861
243   2373   COWLIN AV    Side    5051   LEONIS ST    AUSTRALIAN WILLOW   Geijera parviflora          34.00438773    -118.167704
243   2403   COWLIN AV    Front   2403   COWLIN AV    CHITALPA            Chitalpa tashkentensis      34.00415928   -118.1678511
